item_id:token	price:float	sales_type:token	sales_rank:float	categories:token_seq	title:token	brand:token
7535	101.45	Video Games	43685.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7533	15.83	Video Games	14115.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7538	32.8	Video Games	26.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7536	19.99	Video Games	1957.0	'Games', 'Video Games', 'PlayStation 3'		
7537	63.05	Video Games	82.0	'Games', 'Video Games', 'Xbox 360'		
7539	16.44	Video Games	836.0	'Games', 'Video Games', 'Xbox 360'		
7540	11.0	Video Games	3342.0	'Games', 'Video Games', 'PC'		
7541	189.99	Video Games	1609.0	'Games', 'Video Games', 'PlayStation 3'		
7542	49.99	Video Games	1321.0	'Games', 'Video Games', 'Wii'		
7544	142.5	Video Games	824.0	'Games', 'Video Games', 'Wii'		
7545	29.99	Video Games	3697.0	'Games', 'Video Games', 'Wii'		
7547	179.95	Video Games	1793.0	'Games', 'Video Games', 'PlayStation 3'		
7543	13.0	Video Games	3431.0	'Games', 'Video Games', 'PlayStation 3'		
7546	29.99	Video Games	30411.0	'Games', 'Video Games', 'Xbox 360'		
7548	13.79	Video Games	36651.0	'Games', 'Video Games', 'Xbox 360'		
7549	19.99	Video Games	15931.0	'Games', 'Video Games', 'PC'		
7550	0.0	Video Games	6238.0	'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7551	14.89	Video Games	2580.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7552	82.91	Video Games	24489.0	'Games', 'Video Games', 'PlayStation 3'		
7553	11.5	Video Games	459.0	'Games', 'Video Games', 'Xbox 360'		
7555	4.99	Video Games	775.0	'Xbox', 'PlayStation 2', 'Hardware', 'Accessories', 'PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Video Games', 'More Systems', 'Accessory Kits', 'PlayStation'		
7554	9.95	Video Games	667.0	'Xbox', 'Guitars', 'Hardware', 'Accessories', 'Xbox 360', 'Video Games', 'More Systems', 'Controllers'		
7556	70.25	Video Games	54698.0	'PC', 'Accessories', 'PlayStation 3', 'Xbox 360', 'Mac', 'Video Games', 'Headsets'		
7557	79.47	Video Games	13357.0	'Games', 'Video Games', 'PlayStation 3'		
7559	59.97	Video Games	41755.0	'Games', 'Video Games', 'Sony PSP'		
7558	19.99	Video Games	53208.0	'Games', 'Video Games', 'PC'		
7560	58.99	Video Games	23404.0	'Nintendo NES', 'Hardware', 'Consoles', 'Sega Genesis', 'Video Games', 'More Systems'		
7562	219.78	Video Games	49057.0	'Games', 'Video Games', 'PlayStation 3'		
7564	59.99			'Games', 'Video Games', 'PlayStation 3'		
7563	29.99			'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7561	59.99			'Games', 'Video Games', 'PlayStation 3'		
7565	6.99	Video Games	43994.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7570	24.95	Video Games	13082.0	'Computers & Accessories', 'Cables & Accessories', 'Accessories', 'Xbox 360', 'Video Games', 'Electronics', 'Headsets & Microphones', 'Headsets'		
7575	379.9	Video Games	2682.0	'Consoles', 'Video Games', 'Sony PSP'		
7583	59.99	Video Games	23227.0	'Games', 'Video Games', 'PlayStation 3'		
7580	19.99	Video Games	32450.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7586	29.99	Video Games	16084.0	'Games', 'Video Games', 'PlayStation 3'		
7589	39.99	Video Games	5244.0	'Games', 'Video Games', 'Xbox 360'		
7574	59.99	Video Games	41946.0	'Games', 'Video Games', 'PlayStation 3'		
7572	39.99	Video Games	10101.0	'Games', 'Video Games', 'Xbox 360'		
7567	39.99	Video Games	33070.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7592	105.66	Video Games	16001.0	'Games', 'Video Games', 'Kids & Family', 'Nintendo 3DS'		
7599	269.99	Video Games	2692.0	'Consoles', 'Video Games', 'PlayStation Vita'		
7582	19.99	Video Games	18609.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7573	59.99	Video Games	1205.0	'Video Games', 'PC'		
7578	39.99	Video Games	15990.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7576	39.99	Video Games	18332.0	'Games', 'Video Games', 'Wii'		
7606	24.31	Video Games	67919.0	'Games', 'Video Games', 'Xbox 360'		
7566	6.99	Video Games	87598.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7585	39.99	Video Games	62412.0	'Games', 'Video Games', 'PlayStation 3'		
7604	52.95	Video Games	59478.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7595	49.99	Video Games	60888.0	'Games', 'Video Games', 'Xbox 360'		
7581	29.99	Video Games	76019.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7602	29.99	Video Games	39295.0	'Games', 'Video Games', 'PlayStation 3'		
7569	19.99	Video Games	61604.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7607	124.99	Video Games	90284.0	'Games', 'Video Games', 'Xbox 360'		
7577	19.99	Video Games	81903.0	'Games', 'Video Games', 'PlayStation 3'		
7600	29.99	Software	1599.0	'Games', 'Toys & Games', 'Xbox 360', 'Video Games', 'Electronics for Kids'		
7605	39.99	Video Games	89486.0	'Games', 'Video Games', 'PlayStation 3'		
7619	59.99	Video Games	37751.0	'Games', 'Video Games', 'Xbox 360'		
7611	39.99			'Games', 'Video Games', 'Kids & Family', 'Wii'		
7626	69.32	Video Games	21592.0	'Games', 'Video Games', 'Wii'		
7628	19.99	Video Games	5101.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7571	29.99	Video Games	5602.0	'Games', 'Video Games', 'Xbox 360'		
7618	41.66	Video Games	39835.0	'Accessories', 'Video Games', 'Adapters', 'Cables & Adapters', 'Wii'		
7597	58.68	Video Games	81381.0	'Games', 'Video Games', 'Xbox 360'		
7593	97.69	Video Games	58706.0	'Games', 'Video Games', 'Xbox 360'		
7623	47.94	Video Games	6881.0	'Games', 'Video Games', 'Xbox 360'		
7603	99.99	Video Games	68326.0	'Games', 'Video Games', 'PlayStation 3'		
7579	29.99	Video Games	36269.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7616	29.99	Video Games	3378.0	'Accessories', 'PlayStation 3', 'Batteries & Chargers', 'Video Games', 'Chargers'		
7633	49.99	Video Games	2847.0	'Games', 'Video Games', 'Xbox 360'		
7635	188.72	Video Games	5195.0	'Video Games', 'Xbox 360'		
7615	39.99	Video Games	20007.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7596	59.99	Video Games	5085.0	'Games', 'Video Games', 'Xbox 360'		
7608	155.73	Video Games	4708.0	'Headsets', 'Video Games', 'Accessories', 'Xbox 360'		
7587	17.88	Video Games	11401.0	'Games', 'Video Games', 'PlayStation 3'		
7588	45.98	Video Games	10703.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7629	49.99	Video Games	8539.0	'Games', 'Video Games', 'PlayStation 3'		
7621	29.99	Video Games	9351.0	'Games', 'Video Games', 'Xbox 360'		
7609	399.99	Video Games	88262.0	'Consoles', 'Video Games', 'Xbox 360'		
7624		Video Games	57971.0	'Video Games'		
7640	26.07			'Consoles', 'Video Games', 'Xbox 360'		
7568	32.88	Video Games	33923.0	'Games', 'Video Games', 'PlayStation 3'		
7632	99.99	Video Games	22313.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7613	108.32	Video Games	41250.0	'Games', 'Video Games', 'Wii'		
7625	93.01	Video Games	12191.0	'Games', 'Video Games', 'Xbox 360'		
7598	29.99	Video Games	19774.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7584	84.99	Electronics	258107.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7631	19.99	Video Games	24312.0	'Games', 'Video Games', 'PlayStation 3'		
7627	173.12	Video Games	5446.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7638	261.95	Video Games	4883.0	'Consoles', 'Video Games', 'Xbox 360'		
7612	12.2	Video Games	103683.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7617	9.98	Video Games	50841.0	'Games', 'Video Games', 'PlayStation 3'		
7610	109.95	Video Games	34516.0	'Games', 'Video Games', 'PC'		
7634	49.99	Video Games	10695.0	'Games', 'Video Games', 'PlayStation 3'		
7614	29.99	Video Games	55156.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7630	9.79	Video Games	45224.0	'Games', 'Video Games', 'PlayStation 3'		
7645	59.99	Video Games	24032.0	'Games', 'Video Games', 'Xbox 360'		
7601	19.99	Video Games	76524.0	'Games', 'Video Games', 'Xbox 360'		
7646	174.99	Video Games	52848.0	'Accessories', 'Xbox 360', 'PlayStation 3', 'Video Games', 'Headsets'		
7594	30.44	Video Games	73208.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7643	29.99	Video Games	35621.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7637	19.99	Video Games	32773.0	'Games', 'Video Games', 'PlayStation 3'		
7591	19.99	Video Games	47421.0	'Games', 'PC Game Downloads', 'Kids & Family', 'Xbox 360', 'Video Games', 'Digital Games'		
7620	39.99	Video Games	44103.0	'Games', 'Video Games', 'Xbox 360'		
7636	49.25	Video Games	6543.0	'Consoles', 'Video Games', 'Xbox 360'		
7590	14.12	Video Games	47069.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7642	29.99	Video Games	17220.0	'Games', 'Video Games', 'Xbox 360'		
7639	16.71	Video Games	47250.0	'Consoles', 'Video Games', 'Xbox 360'		
7644	39.99	Video Games	31755.0	'Games', 'Video Games', 'Xbox 360'		
7622	19.99	Video Games	31976.0	'Games', 'Video Games', 'Xbox 360'		
7641	39.99	Video Games	35105.0	'Games', 'Video Games', 'PlayStation 3'		
7647	205.88	Video Games	5593.0	'Games', 'Video Games', 'PC'		
7648	113.97			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7649	6.99	Video Games	36222.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7650	103.41	Video Games	66846.0	'Gamepads', 'Accessories', 'Xbox 360', 'Video Games', 'Controllers'		
7651		Video Games	31758.0	'Video Games'		
7653	29.99	Video Games	7516.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7652	19.99	Video Games	17356.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7655	19.99	Video Games	2026.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7654	19.99	Video Games	12897.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7656	44.07	Video Games	28488.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7657	85.29	Video Games	50985.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7658	19.99			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7659	6.99	Video Games	5855.0	'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7660	29.95	Video Games	5855.0	'Games', 'Video Games', 'Wii'		
7661	19.99	Video Games	6487.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7662	19.99	Video Games	13534.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7663	19.99	Video Games	14786.0	'Games', 'Video Games', 'PC'		
7664	29.99			'Games', 'Video Games', 'Xbox 360'		
7665	24.99	Video Games	896.0	'Games', 'Video Games', 'PlayStation 3'		
7666	29.99	Video Games	7000.0	'Games', 'Video Games', 'PlayStation 3'		
7668	24.99	Video Games	43703.0	'Video Games', 'PlayStation 2', 'More Systems'		
7667	39.0	Video Games	5672.0	'Games', 'Video Games', 'Xbox 360'		
7671	19.33	Video Games	68790.0	'Games', 'Video Games', 'Sony PSP'		
7672	114.97	Video Games	60987.0	'Games', 'Video Games', 'Sony PSP'		
7670	39.89			'Games', 'Video Games', 'Xbox 360'		
7669	51.99			'Games', 'Video Games', 'PlayStation 3'		
7675	19.99	Video Games	15121.0	'Games', 'Video Games', 'PlayStation 3'		
7673	19.99	Video Games	2762.0	'Games', 'Video Games', 'Xbox 360'		
7674	29.99	Video Games	12190.0	'Games', 'Video Games', 'PC'		
7676	34.99			'Accessories & Supplies', 'Accessories', 'Video Games', 'Electronics', 'Accessory Kits', 'Wii'		
7677	29.99	Video Games	4433.0	'Games', 'Video Games', 'PC'		
7678	39.95	Video Games	2624.0	'Games', 'Video Games', 'Sony PSP'		
7679	29.99	Video Games	17482.0	'Video Games', 'Networking', 'Accessories', 'Xbox 360'		
7680	6.99	Video Games	22891.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7681	2.85	Video Games	1652.0	'Games', 'Mac', 'Video Games', 'PC'		
7682	74.99	Video Games	3434.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7687	39.99	Video Games	24894.0	'Games', 'Video Games', 'Wii'		
7683	29.99	Video Games	35157.0	'Games', 'Video Games', 'PlayStation 3'		
7684	29.99	Video Games	17342.0	'Games', 'Video Games', 'Wii'		
7686	94.88	Video Games	16518.0	'Games', 'Video Games', 'Xbox 360'		
7685	59.99	Video Games	31895.0	'Games', 'Video Games', 'PlayStation 3'		
7688	67.67	Software	8676.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7689	9.85	Video Games	2263.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7692	11.34	Video Games	44426.0	'Nintendo DS', 'Controllers', 'Video Games', 'Accessories'		
7693	63.89	Video Games	22729.0	'Games', 'Video Games', 'PlayStation 3'		
7691	21.98	Video Games	27909.0	'Nintendo 3DS', 'Computers & Accessories', 'Accessories', 'Video Games', 'Nintendo DS', 'Electronics', 'Computer Components', 'Cases & Protectors'		
7690	31.23	Video Games	33983.0	'Nintendo DS', 'Controllers', 'Video Games', 'Accessories'		
7695	34.91	Video Games	5155.0	'Games', 'Video Games', 'Wii'		
7694	49.87	Video Games	32764.0	'Games', 'Video Games', 'PlayStation 3'		
7697		Video Games	2809.0	'Video Games'		
7696	79.97	Video Games	16174.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7698	19.99	Video Games	4069.0	'Games', 'Video Games', 'PC'		
7699	44.78	Video Games	15442.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7700	11.98	Video Games	26220.0	'Accessories', 'PlayStation 3', 'Batteries & Chargers', 'Video Games', 'Chargers'		
7701	32.43	Video Games	24808.0	'Games', 'Video Games', 'PC'		
7704	59.99	Video Games	59824.0	'Guitars', 'Accessories', 'Video Games', 'Controllers', 'Wii'		
7702	138.42	Video Games	55064.0	'Accessories', 'Keyboards', 'Video Games', 'Controllers', 'Wii'		
7703	134.85	Video Games	30158.0	'Guitars', 'Accessories', 'Xbox 360', 'Video Games', 'Controllers'		
7707	39.99	Video Games	14084.0	'Input Devices', 'Computers & Accessories', 'Cables & Accessories', 'Accessories', 'PlayStation 3', 'Xbox 360', 'Video Games', 'Electronics', 'Numeric Keypads', 'Wii'		
7710	1.14	Video Games	20496.0	'Games', 'Video Games', 'Wii'		
7709	129.99	Video Games	60453.0	'Games', 'Video Games', 'PlayStation 3'		
7706	247.8			'Guitars', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7708	29.99	Video Games	98455.0	'Games', 'Video Games', 'Xbox 360'		
7705	39.99	Video Games	4795.0	'Accessories', 'Xbox 360', 'Keyboards', 'Video Games', 'Controllers'		
7711	6.99	Video Games	11833.0	'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7713	19.99	Video Games	48918.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7712	48.7	Video Games	24543.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7716	39.99	Video Games	54258.0	'Games', 'Video Games', 'PlayStation 3'		
7718	30.89	Video Games	12046.0	'Games', 'Video Games', 'Xbox 360'		
7714	29.99			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7724	25.99			'Games', 'Video Games', 'Sony PSP'		
7715	39.99	Video Games	18573.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7720	63.35	Video Games	38533.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7722	39.99	Video Games	29392.0	'Games', 'Video Games', 'PlayStation 3'		
7723	161.79	Video Games	56001.0	'Games', 'Video Games', 'Wii'		
7721	42.85	Video Games	9216.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7719	12.99	Video Games	49991.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7726	29.99	Video Games	25069.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7725	34.99	Video Games	21719.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7717	39.99	Video Games	31354.0	'Games', 'Video Games', 'Xbox 360'		
7730	83.57	Video Games	28457.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7731	29.99	Video Games	62989.0	'Games', 'Video Games', 'Sony PSP'		
7727	84.3	Video Games	8507.0	'Games', 'Video Games', 'PlayStation 3'		
7729	93.01	Video Games	36003.0	'Games', 'Video Games', 'Xbox 360'		
7728	29.99	Video Games	16405.0	'Games', 'Video Games', 'PlayStation 3'		
7732	30.0	Video Games	11546.0	'Games', 'Video Games', 'PlayStation 3'		
7734	6.99	Video Games	16929.0	'Video Games', 'Accessories', 'PlayStation 3'		
7733	19.44	Video Games	10961.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7735	14.95	Video Games	24132.0	'Accessories', 'Xbox 360', 'Cables', 'Video Games', 'Cables & Adapters'		
7737	19.99	Video Games	38234.0	'Games', 'Video Games', 'PC'		
7738	19.99	Video Games	24814.0	'Games', 'Video Games', 'PC'		
7736	19.99	Video Games	37600.0	'Games', 'Video Games', 'PC'		
7739	19.99	Video Games	7936.0	'Games', 'Video Games', 'PC'		
7741	9.99			'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7740	6.99			'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7742	20.85	Video Games	27471.0	'Accessories', 'PlayStation 3', 'Batteries & Chargers', 'Video Games', 'Chargers'		
7743	19.99	Sports &amp; Outdoors	181290.0	'Accessory Kits', 'Video Games', 'Accessories', 'PlayStation 3'		
7744	65.89	Video Games	59050.0	'Video Games', 'Accessories', 'Xbox 360', 'Memory'		
7747	19.99	Video Games	67730.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7746	19.99	Video Games	56932.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7745	19.99	Video Games	57662.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7748	19.99	Video Games	3674.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7749	29.99	Video Games	6202.0	'Games', 'Video Games', 'PC'		
7753	19.99	Video Games	46576.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7750	29.99	Video Games	43361.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7751	19.99	Video Games	23788.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7752	64.45	Video Games	34929.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7754	13.49	Video Games	12167.0	'Games', 'Mac', 'Video Games', 'PC'		
7755	91.99	Video Games	57491.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7756	9.99	Video Games	30288.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7757	76.54	Video Games	9759.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7758	19.99	Video Games	38599.0	'Games', 'Video Games', 'PC'		
7759	50.08	Video Games	24511.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7760	39.99	Video Games	12138.0	'Games', 'Video Games', 'Wii'		
7761	5.22	Video Games	8525.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7762	19.99	Video Games	22206.0	'Games', 'Video Games', 'PC'		
7764	29.99	Video Games	19453.0	'Accessory Kits', 'Video Games', 'Accessories', 'PlayStation 3'		
7763	46.79	Video Games	8319.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7765	24.99	Video Games	11875.0	'Accessory Kits', 'Video Games', 'Accessories', 'PlayStation 3'		
7769	162.79	Video Games	19453.0	'Games', 'Video Games', 'PlayStation 3'		
7768	35.29	Video Games	13502.0	'Games', 'Video Games', 'Xbox 360'		
7766	119.82	Video Games	12177.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7767	12.95	Video Games	13563.0	'Games', 'Video Games', 'PC'		
7772	17.48	Video Games	13287.0	'Hardware', 'Accessories', 'Nintendo 64', 'Video Games', 'More Systems'		
7770	62.99	Video Games	14358.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7771	56.58	Video Games	111557.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7773	17.26	Video Games	20518.0	'Accessories', 'Xbox 360', 'Batteries & Chargers', 'Video Games', 'Batteries'		
7774	66.76	Video Games	21806.0	'Video Games', 'Accessories', 'Xbox 360', 'Memory'		
7775	89.99	Video Games	5366.0	'Computers & Accessories', 'Cables & Accessories', 'PC Headsets', 'Xbox 360', 'Accessories', 'Video Games', 'Electronics', 'Headsets & Microphones', 'Headsets'		
7776	46.98	Video Games	92167.0	'Video Games', 'PC', 'Headsets', 'Accessories'	Turtle Beach TBS-2052 Ear Force Z2 Professional Grade PC Headset (Black)	Turtle Beach
7777	9.99	Video Games	41464.0	'Accessories', 'PlayStation 3', 'Cables', 'Video Games', 'Cables & Adapters'		
7778	12.99	Video Games	17164.0	'Accessory Kits', 'Video Games', 'Accessories', 'PlayStation 3'		
7779	49.99	Video Games	13164.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7780	49.99	Video Games	34303.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7781	19.99	Video Games	21820.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7782	50.38	Software	3381.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7783	22.58	Video Games	3750.0	'Xbox', 'Hardware', 'Accessories', 'Video Games', 'More Systems'		
7784	89.95	Video Games	4901.0	'Games', 'Video Games', 'Xbox 360'		
7785	39.99	Software	9081.0	'Guitars', 'Accessories', 'Video Games', 'Controllers', 'Wii'		
7786	145.48	Software	3334.0	'Games', 'Video Games', 'Sony PSP'		
7787	49.99	Software	14297.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7788	64.91	Video Games	7158.0	'Nintendo DS', 'Video Games', 'Accessories', 'Cases & Protectors'		
7790	19.99	Video Games	6084.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7789	11.48	Video Games	16695.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7791	22.86	Electronics	144445.0	'Gamepads', 'PC', 'Accessories', 'Video Games', 'Controllers'	Logitech Gamepad F310	Logitech
7792	99.99	Electronics	50716.0	'Gamepads', 'PC', 'Accessories', 'Video Games', 'Controllers'	Logitech Rumble Gamepad F510	
7793	105.0	Video Games	41546.0	'Video Games', 'PC', 'Headsets', 'Accessories'	Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound	Logitech
7794	39.88	Electronics	182338.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7795	39.99	Video Games	15259.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7796	24.99	Video Games	18279.0	'Nintendo NES', 'Hardware', 'Consoles', 'Video Games', 'More Systems'		
7797	18.0	Video Games	16903.0	'Nintendo NES', 'Hardware', 'Consoles', 'Video Games', 'More Systems'		
7800	19.99	Video Games	4053.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7801	14.85	Video Games	69413.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7799	75.49	Video Games	82647.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7804	29.99	Video Games	39444.0	'Games', 'Video Games', 'PC'		
7802	14.99	Electronics	83842.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7806	19.99	Electronics	166237.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7798	19.99	Video Games	27176.0	'Games', 'Video Games', 'Kids & Family', 'Nintendo 3DS'		
7805	19.99	Video Games	28576.0	'Games', 'Video Games', 'PC'		
7803	17.32	Video Games	51792.0	'Games', 'Video Games', 'PC'		
7808	14.99	Video Games	24953.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7807	19.99	Video Games	27873.0	'Games', 'Video Games', 'PlayStation 3'		
7809	43.48	Video Games	85440.0	'Games', 'Video Games', 'Xbox 360'		
7810	39.99	Video Games	72923.0	'Games', 'Video Games', 'PlayStation 3'		
7811	99.99	Video Games	14796.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7814	59.99	Video Games	34253.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7812	29.99	Video Games	61178.0	'Games', 'Video Games', 'PlayStation 3'		
7813	11.98	Video Games	43556.0	'Games', 'Video Games', 'Xbox 360'		
7815	49.99			'Headsets', 'Video Games', 'Accessories', 'PlayStation 3'		
7816	23.99			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7817	19.99	Video Games	5171.0	'Nintendo DS', 'Video Games', 'Games'		
7820	27.79	Video Games	57513.0	'Consoles', 'Video Games', 'PlayStation 3'		
7819	27.79	Video Games	59470.0	'Video Games', 'PlayStation 3'		
7818	19.99	Video Games	16391.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7821	39.99	Video Games	6892.0	'Games', 'Video Games', 'PlayStation 3'		
7824	39.99	Video Games	45512.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7825	46.65	Video Games	53017.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7823	15.75	Video Games	78898.0	'Video Games', 'Fitness Accessories', 'Accessories', 'Wii'		
7822	39.99	Video Games	76570.0	'Games', 'Video Games', 'Xbox 360'		
7826		Video Games	13670.0	'Video Games'		
7827	3.88	Video Games	35391.0	'Games', 'Video Games', 'PC'		
7828	4.3	Video Games	12574.0	'Accessories', 'Xbox 360', 'Batteries & Chargers', 'Video Games', 'Batteries'	Battery Pack &amp; Charge Kit Cable Only for Xbox 360	
7835	119.95	Video Games	63819.0	'Games', 'Video Games', 'Xbox 360'		
7834	19.99	Video Games	67200.0	'Nintendo DS', 'Video Games', 'Games'		
7838	23.94	Video Games	75396.0	'Games', 'Video Games', 'PlayStation 3'		
7830	69.0	Video Games	86770.0	'Games', 'Video Games', 'PlayStation 3'		
7836	23.94	Video Games	15093.0	'Games', 'Video Games', 'PlayStation 3'		
7831	39.99	Video Games	18591.0	'Video Games'		
7837	149.99	Video Games	41248.0	'Games', 'Video Games', 'Xbox 360'		
7832	2.33	Video Games	23241.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7829	59.99	Video Games	64732.0	'Games', 'Video Games', 'Wii'		
7833	0.29	Video Games	18761.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7839	1.99	Video Games	25736.0	'Video Games', 'Accessories', 'Xbox 360'		
7840	18.66	Video Games	11329.0	'Controllers', 'Video Games', 'Accessories', 'Wii'		
7842	19.99			'Games', 'Mac', 'Video Games'		
7841	9.62	Video Games	9808.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7844	15.48	Video Games	10951.0	'Games', 'Video Games', 'Sony PSP'		
